Date / Time,City,State,Shape,Duration,Summary,Posted
11/3/17 06:45,Irving,TX,Light,Morning,White glowing lights overhead in Irving. TX.  ((NUFORC Note:  Possible sighting of Venus.  Anonymous report.  PD)),11/9/17
10/26/17 16:00,Austin,TX,Disk,2 minutes,"Bright silvery object that appeared to change back and forth from a tube to a saucer high above Austin, TX",11/3/17
10/24/17 23:00,Houston,TX,Sphere,5-10 minutes,((NUFORC Note:  Witness provides no information about her presumed sighting.  PD)),11/3/17
10/23/17 20:00,El Paso (NE; Fairbanks & Rushing),TX,Other,7 seconds,Silent flying wing moving NE for about 7 seconds.,11/3/17
10/23/17 19:15,Sherman,TX,Disk,1 minute,"This is the second time in 3 years that I've seen a UFO while driving on Hwy. 75 in Sherman, Texas.This evening, at 7:15 P.M., head",11/3/17
10/23/17 01:02,Rowlett,TX,Egg,15 minutes,"Bright light unlike a star or planet, it seemed to glow",11/3/17
10/23/17 00:00,Houston,TX,Triangle,10 seconds,I stepped outside to look at the clear moonless sky. My location is 10 miles west of Intercontinental Airport Houston IAH. I have never,11/3/17
10/16/17 06:15,Huntsville,TX,Circle,5 minutes,Saw ball of light move low to ground and back up.,10/19/17
10/15/17 14:00,Houston,TX,Circle,30 seconds,((NUFORC Note:  Witness provides no significant data.  PD)),10/19/17
10/8/17 20:15,Longview,TX,Triangle,45 minutes,I had gone out on my pool patio with a glass of ice tea to relax while my family watched football. As soon as I sat down in my longue c,10/19/17
10/4/17 11:20,Lexington,TX,Rectangle,1-2 minutes,"Loud, low-flying black rectangles.  ((anonymous report))",10/5/17
9/19/17 11:45,Cedar Park,TX,Formation,2,Formation looked liked birds flying but lit up bright white moving fast.  ((anonymous report)),9/21/17
9/16/17 20:15,Austin,TX,Light,8-10 minutes,"Two Red Lights with Blinking White Lights Over Austin, Texas",9/21/17
9/8/17 08:45,Houston,TX,Sphere,2-3 minutes,"Bright white sphere high in the morning sky, illuminating light grows in size, then vanishes in an instant.",9/8/17
9/7/17 22:00,Richmond,TX,Triangle,10 seconds,Black triangle over Texas.,9/8/17
9/7/17 03:00,Azle,TX,Other,3-4 minutes,"Object was low, 100-200 feet, moving straight line west to east 20-30 mph, black, nontransparent, shapeless, billowing, silent.",9/14/17
8/17/17 01:00,Cedar Park,TX,Light,3 seconds,"Two blue lights, one event moving east to west, and the other moving north to south.",8/24/17
8/15/17 00:30,Georgetown,TX,Flash,~2 minutes,"Single intermittent flashing white light suddenly appears, traverses a small segment of the sky, then disappears.",8/17/17
8/14/17 22:00,Austin,TX,Triangle,20 minutes,"NW part of Austin.  In the W part of the sky, three lights appeared, thought it was a plane, but the lights started becoming bright.",8/17/17
8/12/17 03:30,Austin,TX,Light,1 second,White light.,8/17/17
8/11/17 17:45,Leander,TX,Chevron,8-10 seconds,"I noticed a dark grey craft, no lights,heading east,looked away for a 1-2 count when I looked back up, it had disappeared from sight. W",7/19/18
7/29/17 22:00,Keller,TX,Formation,4 minutes,12 white dots in four groups of three flying in a coordinated path at high altitude.,8/4/17
7/29/17 21:30,Pilot Point,TX,Rectangle,10 seconds,Rectangular with lights and a loud sound.,8/4/17
7/26/17 01:00,Pleasanton,TX,Flash,20 minutes,I had driven home after a night of work and was outside having a ciggertte before going inside.i live out in the country on a ranch and,7/27/17
7/18/17 21:25,Nacogdoches,TX,Sphere,6 seconds,"To the east a star appeared in the atmosphere out of nowhere, then shot across the sky to the North,  then just disappeared .",7/23/17
7/18/17 18:38,Grand Saline,TX,Oval,2:03,25-30 bright white round objects to the south of us moving north  in a formation,7/23/17
7/13/17 07:51,McKinney,TX,Sphere,3 minutes,Red metallic sphere.,7/14/17
7/8/17 05:15,San Antonio,TX,Other,10 minutes,"Like a very very large square window, shape of bright white light",7/23/17
7/2/17 21:45,Denton,TX,Triangle,5 minutes,"At 9:45 pm I was walking north on Fulton. Here in Denton it's clear skies with a waxing moon, but a thunderstorm in Oklahoma was reall",7/7/17
6/16/17 05:00,Aledo,TX,Flash,2 hours,"Bright light about 10x a star, flashing with tint of red lights in Aledo, TX, sky for hrs. ((NUFORC Note:  Venus??  Anonymous.  PD))",6/22/17
6/14/17 23:00,Leander,TX,Sphere,10 seconds,LOW HELICOPTER FOLLOWING A RED SPHERE WITH NO BLINKING LIGHTS ON SPHERE.  IT WAS HEADING IN SOUTHWEST DIRECTION.,6/15/17
6/9/17 05:00,Ballinger,TX,Circle,4 hours,"Driving from Kerrville, Tx to Ballinger, TX and beyond we saw this round object in the sky above the clouds. It didn't appear to move d",6/15/17
6/8/17,Cushing,TX,Diamond,right before dark,"Kite-shaped light, with moving tail.",6/9/17
6/7/17 21:15,Houston,TX,Triangle,5 minutes,"Bright, red circle of light with triangle on front moved over Houston in a north-south direction, then disappeared.",6/9/17
6/1/17 18:00,Lakeway,TX,Sphere,10 seconds,"UFO video accidently taken over Lake Travis, Lakeway, TX.  ((NUFORC Note:  Appears to us probably to be an insect.  PD))",6/22/17
5/27/17 21:00,Spring,TX,Circle,2 minutes,Red and orange orbs.,6/2/17
5/27/17 02:00,San Antonio,TX,Circle,~5 minutes,There was only one UFO and circular in shape. There was no noise. What woke me up early in the morning was the bright light reflecting,6/2/17
5/25/17 22:30,Floresville,TX,Fireball,10 minutes,2 fireballs over texas.  ((anonymous report)),6/2/17
5/25/17 19:15,Friendswood,TX,Unknown,2 minutes,2 Objects sighted 3 minutes apart traveling from the south to the north...,6/2/17
5/25/17 04:30,Fort Worth,TX,Sphere,15-20 minutes,Bright object in early morning sky.  ((NUFORC Note:  Possible sighting of Venus??  PD))  ((anonymous report)),6/22/17
5/24/17 07:12,Bryan,TX,Sphere,5-10 seconds,"Silver sphere hovered, changed shape, then disappeared.",6/2/17
5/18/17 21:00,Lubbock,TX,Light,constant,"Strange flashing lights.  ((NUFORC Note:  Possible sighting of a ""twinkling"" star??  PD))",6/2/17
5/15/17 00:00,Cypress,TX,Light,30 seconds,4 orange lights smoothly floating in the clear sky effortlessly in a check mark formation.,5/15/17
5/14/17 05:30,San Antonio,TX,Light,1 hour,The watcher's were spotted.,5/15/17
5/13/17 11:30,Katy,TX,Cylinder,10 minutes,Objects were flying together in a pattern and then one of the objects verged away slightly and then came back.,5/15/17
5/10/17 05:15,Cypress,TX,Light,3 minutes,Bright stationary disc of light in pre-dawn,5/15/17
5/10/17 00:00,Abilene,TX,Light,2 minutes,"I noticed 2 dark yellow, amber colored, what I thought to be stars.  ((NUFORC Note:  Submitted by aviation specialist.  PD))",5/15/17
5/8/17 00:30,Wylie,TX,Light,15 minutes,Object changing speeds emitting blue and red lights flew across the sky without making noise.,5/11/17
5/6/17 21:15,Waxahachie,TX,Chevron,30 seconds,a chevron shaped object flew 50 feet over my head at about 8-10 mph for 30 seconds going north and then vanished,5/11/17
5/5/17 11:30,Austin,TX,Disk,3 seconds,"Flying saucer descends, possibly lands in North Austin nature trail.",5/6/17
5/4/17 20:25,Houston,TX,Other,2:00,First noticed a blue-green light in the sky.,5/6/17
5/1/17 21:00,Cedar Park,TX,Triangle,5-10 seconds,"Translucent triangle that was totally silent heading NW Cedar Park, TX.",12/21/17
4/30/17 22:00,Spring,TX,Circle,1 minute,We saw 4 ufo's the first 3 were in an arrow shape with one tagging along behind and then a couple seconds later they all merged into a,5/6/17
4/30/17 05:00,Del Valle,TX,Circle,3 minutes,bright star like object moving around moon in the day time,5/6/17
4/25/17 00:00,Dallas,TX,Triangle,5 seconds,Me and my buddy are fishing and we saw a reflection on the water and looked up and I passed over  with out making a sound,4/28/17
4/23/17 21:30,Chappell Hill,TX,Light,1-2 minutes,"Very large ball of slow-moving light traveling east to north, vanishes mid-air without a trace.  No sound, no trail.",4/28/17
4/18/17 22:00,Galena Park,TX,Light,6 second,A led blue light with a tail streaked across the sky. The wind pick up around 35 knots. And a car alarm went off.  ((anonymous report)),4/28/17
4/17/17 22:00,Sugarland,TX,Sphere,45 seconds,"~22:00, I was walking home and looked towards the sky to see what I thought was an airplane.  ((anonymous report))",4/20/17
4/15/17 22:30,Dickinson (headed toward Galveston),TX,Light,2 minutes,Was around 10:30pm I looked up to see a red glowing orb about the size of an airplane. There was a green blinking light that looked to,4/20/17
4/14/17 23:00,Gordon,TX,Circle,10-15 minutes,Went to let the dogs out before bed..notice a star moving slowly  from northeast to southwest. White like the stars…then it moved faste,4/20/17
4/12/17 21:00,Frisco,TX,Triangle,2 minutes,Low-flying triangle.,4/13/17
4/10/17 20:50,Austin,TX,Circle,3 seconds,GREEN SPEEDING LIGHT THAT STOPS AND THEN SPEEDS OFF AND DISAPPEARS,4/13/17
4/8/17 16:30,Georgetown,TX,Circle,10 seconds,"Silver, spherical obj. flying at a high rate of speed, no sound, over Georgetown, TX.  ((NUFORC Note:  Witness is ret. mil pilot.  PD))",4/13/17
4/6/17 09:00,Austin,TX,Rectangle,2 hours,I saw a black rectangle shape in the horizontal postion hovering over downtown Austin Texas and saw it rotate parallel to the ground an,4/7/17
3/30/17 01:39,Granbury,TX,Triangle,current,"Blinking green and red object, with legs the same color",4/7/17
3/29/17 22:00,Lockhart,TX,Other,1 hour,I witnessed multiple lights in the sky totaling at about 13. They would disappear and reappear close to where they were but impossibly,4/7/17
3/22/17 21:30,North Richland Hills,TX,Light,30 seconds,We came to sit out on balcony.  We She was surprised that she could see so many stars. We saw a plane fly by. ((anonymous report)),3/23/17
3/21/17 20:03,San Angelo,TX,Sphere,1 minute,"4 silent, unidentitified objects over San Angelo.  ((NUFORC Note:  We suspect lens flares, caused by street lamp.  PD))",4/28/17
3/20/17 18:15,Houston,TX,Cylinder,30 seconds,I was taking pictures of the sun getting ready to set. I took several pictures about 30 seconds apart. ((anonymous report)),4/7/17
3/20/17 04:47,Dallas,TX,Oval,30 seconds,There was a big green flash of light.  ((anonymous report)),3/23/17
3/19/17 22:30,Leander,TX,Light,1 week,Lights.,9/13/18
3/19/17 22:00,Eagle Pass,TX,Other,2 minutes,"Standing outside, when I heard someone say that they see something in the sky.  We look up and there is somewhat of a triangle.",4/7/17
3/18/17 20:59,Austin,TX,Triangle,3 minutes,"12 Silent Craft Over South Travis Co., TX",3/23/17
3/18/17 20:35,Dallas,TX,Sphere,15 seconds,Colorful sphere flying below clouds moving north west turning off its lights as it flew over my house.,3/23/17
3/17/17 22:00,Grandview,TX,Light,Hours,I wish these things would go somewhere else.  Getting more obvious in their actions.,3/23/17
3/16/17 06:35,Dallas (Lakewood area),TX,Flash,15 seconds,"Approximately 630 am, very dark outside. Saw flash/ball of bright light. Bright enough to light the edge of the neighborhood to where i",3/17/17
3/15/17 02:00,Cherry Springs Community,TX,Rectangle,Still Picture,Object in picture taken in remote location in Texas,3/23/17
3/10/17 23:00,Frisco,TX,Oval,2-3 minutes,"Large, un-lit, object moves silently and slowly through the cloudy skies over Frisco, TX.  ((anonymous report))",3/17/17
3/7/17 20:30,San Angelo,TX,Triangle,30-40 seconds,2 crafts stopped then 2 more appeared 2-3 seconds after then went together and spreaded out in to a diamond formation then took off.,3/10/17
3/7/17 19:00,Fort Worth,TX,Light,40 minutes,4 lights at a perfect angle slowly moving south.possible triangle formation.,3/10/17
3/2/17 22:30,Lake Conroe,TX,Light,3 hours,"Lights over Lake Conroe in Montgomery Co., Houston, TX.",3/10/17
3/2/17 22:00,Waco,TX,Triangle,2-3 minutes,3 lights in sky triangle shape.,3/10/17
3/1/17 18:30,Ingram,TX,Flash,5 seconds,Very bright white thin flash of light with half arrow shape at front in SE sky.,3/10/17
2/28/17 18:57,Atascocta,TX,Unknown,4 second,Black sky red green lights rolling  made tight turn over roof tops,3/10/17
2/24/17 03:00,Dallas,TX,Light,30 minutes,"Around 0300 an object resembling a star only brighter, appears in the southeastern sky.",3/10/17
2/24/17 03:00,Dallas,TX,Light,30 minutes,Follow up to report submitted 02/24/2017,3/10/17
2/17/17 20:40,Irving,TX,Light,20 minutes,"UFO, with helicopters.  ((NUFORC Note:  Report from former airline employee.  PD))",2/22/17
2/17/17 08:30,Bryan,TX,Oval,45 seconds,"Flat oval disk-like object twisting and turning in place in the sky, then stabilized and flew away out of sight.",2/17/17
2/16/17 21:00,Longview,TX,Light,2 hours,Rapidly and oddly moving amber light moving all over the sky,2/17/17
2/15/17 19:50,Harper,TX,Light,~6 seconds,"((ADDENDUM FROM WITNESS))  Bright, round light moving fast traveling from West to East.",2/22/17
2/15/17 19:50,Harper,TX,Light,10 seconds,White light moving West to East at a high rate of speed.,2/17/17
2/8/17 05:30,Liberty Hill,TX,Oval,2 minutes,"Oval tipped object blueish glow moving very slowly NW to E low in sky no sound almost transparent,  I got very dizzy.",2/10/17
2/5/17 21:48,Carmine,TX,Sphere,15 seconds,"At 9:48 pm around Feb 5th a Orange solid glowing basketball size object was flying 30,000 feet or more moving at a constant speed.",3/10/17
2/3/17 21:00,Hutto,TX,Formation,2 seconds,5-6 red lights appear over the night sky.,2/10/17
1/30/17 18:45,Katy,TX,Fireball,5 seconds,Fireball fast moving to Earth.,2/3/17
1/27/17 02:45,Selma,TX,Fireball,<1 second,I just seen a light in the sky while looking south.  It looked like a star at first till I realized it was bigger and brighter than the,2/3/17
1/25/17 20:45,San Antonio,TX,Light,90 minutes,Green orb shot out of white light  ((NUFORC Note:  We suspect a sighting of Venus.  PD)),1/26/17
1/25/17 19:05,Lakehills,TX,Formation,15 minutes,Orange spheres appear near Medina Lake blinking on and off for several minutes AGAIN!,2/3/17
1/25/17 03:00,Newport,TX,Circle,20-30,"Large bright white star, 8+ orbs and one large plane/shuttle that we have never seen before.",2/3/17
1/13/17 00:10,Uhland,TX,Light,<1 minute,Green light changes to very large white light.,1/19/17
1/12/17 06:00,Conroe,TX,,,Their were 2 crafts each were beaming a white light down in a sweeping motion; it seem to have a white cloud. ((anonymous report)),1/12/17
1/7/17 22:00,Poteet,TX,Sphere,Hours,"It the sky got darker, I saw objects (lights) flying into Wat looks like a very bright star. Military jets flying around, object change",1/19/17
1/6/17 17:30,Austin,TX,Formation,5 minutes,"Flotilla over Austin, disguised as Orion.",1/12/17
1/2/17 17:30,Dickinson,TX,Formation,Unknown,"White-green-orange ""fire balls"" forming triangluar formation's, etc..",1/6/17
1/1/17 20:45,San Antonio,TX,Light,:30,"BRIGHT OBJECT; GREEN LIGHT ON ONE SIDE; FLICKERED OUT, STARTED AGAIN UNTIL SHOOTING OFF.",1/6/17
1/1/17 00:30,San Antonio,TX,Fireball,2 minutes,"New Years @ ~12:30am, my father and I observed an object in the sky appearing red at a distance but then turned bright orange.",1/6/17
12/31/16 00:30,Cleburne,TX,Oval,2 hours,Me and my friend was going from his house to my house and in the sky one after another red lights following each other very slow,1/12/17
12/30/16 18:30,San Antonio,TX,Fireball,10 minutes,Procession of 11 fireballs.,1/6/17
