Date / Time,City,State,Shape,Duration,Summary,Posted
8/27/08 15:00,League City,TX,Unknown,0,Green UFO over Galveston County 8-27-08.  ((NUFORC Note:  Optical aberration.  PD)),10/31/08
8/27/08 12:25,Houston,TX,Cylinder,300.0,"UFO PROB/FBI/CIA? 27 AUG 08 I was leaving work around 12:25 pm, 27 Aug 08, Ellington Fld, Houston, TX-- I was going home to evacuating",8/27/09
8/27/08 12:00,Houston,TX,Cylinder,5.0,It took this long to find  wedsite  of the probe I saw in story above.,5/15/13
8/26/08 07:30,Springtown,TX,Cigar,10.0,This is SCARY,10/31/08
8/25/08 21:00,Athens,TX,Triangle,2.0,Unkonwn object in the night sky emitting 4 dim lit lights in a triangular form,10/31/08
8/22/08 18:25,Beaumont,TX,Cylinder,5.0,Wingless tube,10/31/08
8/21/08 23:50,Mesquite,TX,Sphere,7.0,Close call for aircraft on approach into Dallas.,10/31/08
8/20/08 22:00,Gatesville,TX,Triangle,1.0,Silent slow moving wide triangular non illuminated object.,10/31/08
8/17/08 22:45,Smithville,TX,Light,1.0,3 lights high in the sky.,6/12/11
8/17/08 18:30,Houston,TX,Chevron,20.0,black slow moving  V shape object over houston s george bush airport,10/31/08
8/14/08 20:12,El Paso,TX,Teardrop,4.0,"Two objects in sky over El Paso, Texas",10/31/08
8/14/08 20:05,Lantana,TX,Circle,5.0,"Lantana, TX, 8/14/2008, 8:05 pm, Red light, moved overhead slowly",1/10/09
8/14/08 14:30,Austin,TX,Unknown,0,White spinning object passed overhead in daylight.,10/31/08
8/13/08 20:00,Cross Roads,TX,Disk,15.0,I was outside around 8:00 PM playing frisbee with my dog. I happened to look up and was amazed to see an object in the sky with a short,10/31/08
8/12/08 13:00,Amarillo,TX,Disk,3.0,"Saw with naked eyes, football field sized ufo perform impossible maneuvers.",4/8/15
8/11/08 21:45,Hebbronville,TX,Fireball,15.0,Green ball and yellow light,8/12/08
8/10/08 13:30,Kingsland (Lake LBJ),TX,Sphere,5.0,Pearl like sphere hovering and then covering miles in a few seconds.,10/31/08
8/10/08 12:30,Katy,TX,nan,10.0,dont know exactly what it was but was moving at a high rate of speed and was burning off particles on its descent.  and then vanished,8/12/08
8/10/08 02:00,Lakehills,TX,Light,3.0,Looked like Saturn or Venus,4/14/09
8/9/08 22:00,Houston,TX,Light,1.0,Series of tall columns arorned with white lights and alternating on/off from left to right,8/12/08
8/9/08 21:00,Spring,TX,Circle,15.0,"Large, glowing bright circular object moving accross sky. No sound or strobe lights. Slowly moving & then sped up & vanished",8/12/08
8/8/08 22:00,Corpus Christi,TX,Light,15.0,"bright light over Corpus Christi, Texas takes 90 degree evasive action when Navy plane approaches & disappears.",10/31/08
8/8/08 20:11,Alamo,TX,Sphere,0,"2 silver ""tubes"" seen flying in sky.  Not weather balloons.  No wings.  Moving fast.",8/12/08
8/8/08 17:25,Denton,TX,Disk,5.0,"I went outside to have my afternoon break, which today was at 5:25. I happened to look up and see the same object as I had seen the",8/12/08
8/8/08 09:00,McAllen,TX,Disk,2.0,Daytime Objects Unexplained,8/12/08
8/7/08 21:20,Allen,TX,Teardrop,1.0,Around 9:20 we saw a really bright light in the sky at first we thought it was an airplane but it didn't have red blinking lights and i,8/12/08
8/7/08 16:25,Denton,TX,Disk,5.0,I went outside for my afternoon break and happened to look up and see a shiny object traveling thru the sky. Of course my first thought,8/12/08
8/7/08 15:00,Ingleside,TX,Disk,10.0,ABOUT 30 SILVER DISC SHAPED OBJECTS,1/10/09
8/6/08 22:35,Broaddus,TX,Unknown,40.0,pulsationg lights in northern sky.  ((NUFORC Note:  Possible star??  PD)),8/12/08
8/4/08 22:30,Austin,TX,Light,5.0,light shot across sky horizontally from north to south at extremely high rate of speed.,8/12/08
8/2/08 22:30,Brady,TX,Other,900.0,"Witnessed, two gray objects flying without lights and sound.",10/31/08
8/1/08 01:31,Palestine,TX,Teardrop,3.0,Teardrop orbs near in the Pineywoods of State Highway 294 in East Texas.,8/12/08
7/29/08 07:30,"Kennedale,",TX,Diamond,1.0,Diamond shaped craft hovers above power lines,8/12/08
7/27/08 13:10,San Antonio,TX,Oval,3.0,"Daytime sighting on busy freeway, UFO landed.",8/12/08
7/27/08 03:30,Leander,TX,Oval,7.0,Wavey  Wings with Strobe Lights !!!! Lasted for 7 Mins,8/12/08
7/25/08 05:10,Lake Kiowa,TX,Triangle,5.0,Lake KIowa  Texas UFO,8/12/08
7/24/08 18:00,Corpus Christi,TX,Other,1.0,Shiny object near chem-trail in the sky.,10/31/08
7/20/08 02:20,Fort Davis,TX,Light,1200.0,"2:20 am July 20-08 Fort Davis, Texas, Davis Mountains Resort lights moving in l shape red blue green. n.west sky.",8/12/08
7/18/08 19:00,Houston,TX,Other,15.0,Flying humanoid in houston?,8/12/08
7/17/08 00:45,Caddo Mills,TX,Unknown,3.0,Blue Green Flash burst seen raining down over July Texas sky at night.,3/19/09
7/16/08 04:00,Wichita Falls,TX,Other,7.0,"Saw a Bird Shaped UFO flying towards Dallas, no noise",8/12/08
7/13/08 21:15,Houston,TX,Sphere,5.0,lit circle travling south to north across sky in 10-15 seconds in houston,8/12/08
7/12/08 23:00,Fort Worth,TX,Triangle,0,Large triangular shaped craft with white lights blinking or rotating around it.  ((NUFORC Note:  Twinkling stars?  PD)),8/12/08
7/12/08 01:45,Henderson,TX,Unknown,5.0,Object with pulsating red and white lights appears in the middle of the sky and travels to the horizon at extremely high velocity.,8/12/08
7/11/08 21:00,Royse City,TX,Light,0,"I started out seeing about 6 very bright lights.They were not moving, they always stay in that one spot.No definite shape.They are ther",8/12/08
7/11/08 00:45,Southlake,TX,Unknown,1.0,Witnessed two bright white flashes of light that illuminated the inside of my house,8/12/08
7/10/08 23:00,Southlake,TX,Light,5.0,"Witnessed UFO stationairy, begin to slowly move, went near vertical and literally climbed out of the atmosphere at incredable speed!",8/12/08
7/10/08 00:36,San Antonio,TX,Formation,10.0,"Group of star like objects moving rapidly to the north over the San Antonio airport 12:36am July 10, 2008.",8/12/08
7/7/08 00:35,San Antonio,TX,Chevron,3.0,Quick object overhead San Antonio / Schertz TX,8/12/08
7/6/08 21:45,San Antonio,TX,Egg,6.0,"white, egg shaped object traveling very fast and no sound what so ever",8/12/08
7/5/08 22:30,Temple,TX,Other,30.0,"Slow moving large flying wing shape with mutiple circles in formation on underside, it was silent",8/12/08
7/4/08 04:00,Webster,TX,Light,20.0,The speed it moved is unbelievable it was nothing from this world for sure.,7/5/08
7/4/08 03:00,San Antonio,TX,Light,45.0,red and green flashing object hovering.,7/5/08
7/3/08 23:20,Houston,TX,Unknown,1.0,"Flashing object at the sky of Houston, July 3,2008.  ((NUFORC Note:  Sighting of Jupiter in the southeastern sky??  PD))",7/5/08
7/3/08 22:01,Cypress,TX,Light,30.0,Orange flickering light northwest of Houston observed from Highway 290,8/12/08
7/2/08 03:00,Dallas,TX,Fireball,1.0,"Object was a fast moving fireball, that moved towards the ground, disappeared and scared my dogs(and me).",7/5/08
7/2/08 03:00,Round Rock,TX,Flash,1.0,"walked dog 3 a. m. very large flash behind me that left a light trail that changed colors, it was not a shooting star",8/12/08
7/2/08 03:00,San Antonio/Cambleton,TX,Other,1.0,The object came after me after I tried to take a picture and I think the camera flash caused it all.,7/5/08
6/30/08 23:00,Amarillo (local area and SE),TX,Light,10.0,"""Flash Bulb"" like lights hovering at 100 ft over Hwy 287 outside of Amarillo",12/12/09
6/28/08 23:00,Azle,TX,Triangle,13.0,Strange triangular craft with bright light on the nose.,3/19/09
6/28/08 22:00,Azle,TX,Triangle,30.0,strange triungular craft sighted.,8/5/09
6/27/08 22:00,Camanche,TX,nan,10.0,"As many as 6 bright lights darting up and down, and then disappearing.",7/5/08
6/27/08 01:22,Hooks,TX,Triangle,3.0,triangle light pattern heading North / North West near Hooks Texas,7/5/08
6/26/08 20:30,Texarkana,TX,Other,3.0,"I saw this object once before at night from the side and app. 1/2 mile away about 6 months ago, but it was right over head this time (1",8/12/08
6/24/08 08:45,Houston,TX,Oval,1200.0,Daylight object passes by moon and makes random movements.,7/5/08
6/22/08 17:00,Port Aransas,TX,Other,1.0,SIGHTING AT PORT ARANSAS TX.,7/5/08
6/22/08 01:00,Troup,TX,Oval,10.0,Was working on a well site in Troup Texas around 0200. Off to the left a Bright red light caught my attention. Looked in the direction,7/5/08
6/21/08 04:45,Crandall/Seagoville,TX,Unknown,15.0,Flashes of bright light coming from the ground and seen from the highway.,7/5/08
6/14/08 21:00,Kemah,TX,Unknown,2.0,Bright Orange Light seen over Galveston Bay,7/5/08
6/13/08 01:30,Nacogdoches,TX,Circle,5.0,Large red circle flies West Direction to Home,10/31/08
6/12/08 22:40,Flint,TX,Changing,0,Very bright and then colored lights would ripple through middle and around quickly.  ((NUFORC Note:  Twinkling star??  PD)),7/5/08
6/12/08 19:00,El Paso,TX,Cigar,4.0,"6 flying cigar shape ufo's out side of El Paso,TX",7/5/08
6/12/08 12:40,Lewisville,TX,Oval,1.5,orange glow seen in NE sky,7/5/08
6/12/08 00:30,Flint,TX,Changing,0,Bright star moving around all over the place.  Changed from bright to dim over and over (pulsating or light revolving).,7/5/08
6/11/08 22:40,Houston,TX,Light,25.0,"Light in the sky changing colors, moving very fast, dancing in one spot",6/12/08
6/10/08 22:30,Austin,TX,Light,0,Pulsating star looking light moving fast and steady.,6/12/08
6/10/08 20:30,Houston,TX,Light,0,Bright White light seen moving across Houston nighttime skies.,6/12/08
6/10/08 09:15,Honey Grove,TX,Sphere,0,"I was out in my field again by our redneck clubhouse, and I looked up to see a bright, bright spherical object. It was clear sky's and",7/5/08
6/8/08 22:10,Austin,TX,Light,1.0,"Steady, silent moving light moving over Northeast Austin, and vanishing.  ((NUFORC Note:  Probably ISS.  Please see table below.  PD))",6/12/08
6/7/08 22:55,Wolfe City,TX,Sphere,3.0,White sphere moves from horizon to horizon and back again in a matter of seconds.  ((NUFORC Note:  Could not have been ISS.  PD)),6/12/08
6/1/08 14:00,Bee Cave,TX,Disk,10.0,"June of 2008, silver craft traveling over Bee Cave, TX.",1/10/09
5/31/08 23:30,Lake Texoma,TX,Triangle,3.0,Translucent UFO Triangle over Texas/Oaklahoma.  ((NUFORC Note:  Possible sighting of U. S. Navy NOSS satellites??  PD)),6/12/08
5/30/08 23:00,Cheek,TX,Light,8.0,bright light in the sky,6/12/08
5/30/08 21:30,Houston,TX,Sphere,45.0,Tonight I and my little girl saw what appeared to be flying orbs of light over Houston. The direction of each craft was had no apparent,6/12/08
5/29/08 21:00,Houston,TX,Sphere,20.0,05/29/2008 bule light headed SE. around 23:00 - 23:30,6/12/08
5/28/08 17:30,Dallas,TX,Disk,2.0,"Disk or Saucer moving south to north in Dallas, Texas.",6/12/08
5/27/08 07:00,Garland,TX,Rectangle,1.0,"Large, red rectangle hovers over parking lot in Garland TX.",6/12/08
5/22/08 04:45,San Antonio,TX,Sphere,5.0,"I left my condo for work, looked up into the sky saw the moon with clouds around it, just then I saw an round object yellow in color mo",6/12/08
5/20/08 21:45,Seguin,TX,Oval,1.0,"large disc object tilts on side, glowing  clearly visible as and disappears immediately after the tilt 2-3 second duration",6/12/08
5/17/08 12:00,Carrollton,TX,Cigar,20.0,"12: noon Carrollton, TX. Cigar metallic object traveling north at an incredible rate of speed for 20 seconds",6/12/08
5/12/08 20:00,River Oaks,TX,Unknown,2.0,it was a big black tenticle looking thing that was hovering .,6/12/08
5/11/08 22:30,Corsicana,TX,Light,5.0,"Green and White lights spotted near Corsicana, Texas fall from the sky north of 287 East of I-45.",6/12/08
5/11/08 00:14,Arlington,TX,Flash,0,lights in the sky and time lapse,6/12/08
5/7/08 23:00,Mansfield,TX,Light,15.0,unidentifiable lights,6/12/08
5/4/08 22:00,Dallas,TX,Diamond,15.0,I walked out on my porch to look through my new telescope. As I was putting it together I looked up to see where the moon was so I coul,6/12/08
5/4/08 00:00,Lake Jackson,TX,Other,5.0,"Gaseous object with 4 bright lights speeds across sky over Lake Jackson, TX.",6/12/08
5/3/08 22:00,Fort Davis,TX,Unknown,10.0,We watched an impossibly fast and agile object maneuvering in orbit for about ten minutes through night vision goggles.,8/5/09
5/3/08 21:20,Alpine,TX,Light,0,Three reputable witnesses see UFO over west Texas.,8/12/08
5/2/08 21:00,Fort Worth,TX,Oval,2.0,Craft with intense white light,6/12/08
5/2/08 04:00,Nacogdoches,TX,Light,10.0,White light appears over clear Texas sky?,6/12/08
4/30/08 23:45,El Paso,TX,Light,30.0,El Paso bright orange light,6/12/08
4/29/08 23:00,Buda,TX,Triangle,6.0,A triangle shaped craft with brilliant lights flew over my house.,6/12/08
4/28/08 20:45,Brownsville,TX,Light,30.0,Object & airplane almost collide,6/12/08
4/27/08 11:15,San Antonio,TX,Changing,5.0,"UFO sighting in San Antonio, Texas",6/12/08
4/26/08 21:00,Groveton,TX,Unknown,3.0,Fast moving object.  Three white lights on side or bottom.,6/12/08
4/26/08 20:45,Hallsville,TX,Changing,30.0,Green light moves across Texas sky and then disappears.,6/12/08
4/26/08 20:00,Caddo Mills,TX,Disk,5.0,Bright ball going east to west.,1/10/09
4/26/08,Houston,TX,Other,15.0,Advanced flying machines in harris county.,6/12/08
4/25/08 11:14,Austin,TX,Teardrop,33.0,Durning a lightning storm a grey jellyfish looking craft that emitts no light changes in to a 3-D rectangle with lights.,6/12/08
4/22/08 22:30,Albany,TX,Fireball,20.0,Big  blue and red fireball.,6/12/08
4/19/08 22:49,Midland,TX,Cigar,5.0,cigar shape rotation of brights length of 2 buses,6/12/08
4/17/08 21:00,Nevada,TX,Light,30.0,"On April 17, 2008 White and Orange flashing lights from the east appeared.",6/12/08
4/12/08 20:55,Spring,TX,Light,5.0,"It was probably a meteor, but while viewing the International Space Station we saw something unusual.",6/12/08
4/10/08 22:15,Azle,TX,Rectangle,1.0,"Azle,TX Silent rectanluar object with round gold lights travels low over trees alongside van and glides down street",6/12/08
4/10/08 21:00,College Station,TX,Circle,5.0,Barely visible cicular craft with small red lights that floated independently over the craft like flies.,6/12/08
4/10/08 04:00,Nevada,TX,Unknown,10.0,On April 10 2008 @ about 4am bight lights heading in from the east towards my house.,4/17/08
4/7/08 22:00,Tuscola,TX,Light,0,Ball of light then faded out.  ((NUFORC Note:  Iridium satellite??  PD)),6/12/08
4/3/08 23:00,Winters,TX,Other,1.0,Airplanes with silent engines?,4/17/08
4/3/08 16:22,Wichita Falls,TX,Changing,20.0,"UFO'S Seen in Wichita Falls, Texas/Sheppard AFB area April 3, 2008",6/12/08
4/1/08 11:20,Orange,TX,Cigar,45.0,LARGE DARK CIGAR SHAPED CRAFT,4/17/08
3/28/08 03:30,Fulton,TX,Unknown,2.0,Unexplained noise that DID NOT come from a person or an animal!!!,3/31/08
3/25/08 21:50,Wolfforth,TX,Light,5.0,UFO sighted in Lubbock County.,3/31/08
3/25/08 20:45,Freer,TX,Unknown,2.0,"Was driving on Hwy. 16, 12 miles south of Freer TX, object apeared in front and above my vehicle at an altitude of 1000 ft., object dis",3/31/08
3/25/08 20:20,Wichita Falls,TX,Changing,25.0,edit date,6/12/08
3/24/08 17:38,Paris,TX,Disk,10.0,Did anyone else see this,3/31/08
3/22/08 20:30,Center,TX,Flash,8.0,"Time:  about 8:30 p.m.  Saturday March 22, 2008  My 14 year old son, my 13 year old daughter, and  I witnessed a very fast moving objec",3/31/08
3/22/08 02:30,Austin,TX,Light,2.0,Loud Low Rumble followed by Orange Light,3/31/08
3/20/08 19:50,Humble,TX,Triangle,5.0,Triangular object hovering above tree tops.,6/3/10
3/20/08 16:10,Dallas,TX,Cigar,35.0,Bright white cigar shaped object hovering in Western sky for 35 minutes,3/31/08
3/19/08 23:30,Austin,TX,Triangle,5.0,Triangular or diamond-shaped craft produced rhythmic circular humming as it slowly flew by very low in the sky.,3/31/08
3/11/08 21:45,Woodlands,TX,Oval,55.0,hovering far away object doing zig zags,3/31/08
3/8/08 11:55,Ennis,TX,Sphere,15.0,Sphere shaped ship seen over country road.,3/31/08
3/8/08 01:15,Terrell,TX,Disk,3.0,"bright pulsating disk, appeared to fall from sky then stopped, hovered and moved north out of sight.",3/31/08
3/7/08 22:40,Texas City,TX,Circle,4.0,"Bright white ball-shaped light with green trailing light, traveling from low  to high speed.",3/31/08
3/5/08 05:40,Houston,TX,Changing,15.0,three changing color groups of lights hovering over rooftops,3/31/08
2/28/08 11:30,Fort Worth,TX,Sphere,30.0,"Stationary small white object in the northern sky, not moving.",3/4/08
2/27/08 22:25,Austin,TX,Chevron,15.0,UFO over Austin,3/4/08
2/27/08 21:00,Alpine,TX,Triangle,15.0,triangular shaped object with green steady lights moving slowly with no sound and disappeared.,3/4/08
2/27/08 09:00,College Station,TX,Triangle,30.0,college station V shaped lights.,3/4/08
2/26/08 00:25,Dallas,TX,Triangle,1.0,Triangular craft slow and low over Dallas.,3/31/08
2/25/08 18:15,Brownsville,TX,Cylinder,3.0,"BROWNSVILLE,TX USA  Date and Time of Sighting? 2-25-08    6:15 PM  Clear weather blue skys conditions at time of sighting. Sighti",3/4/08
2/24/08 15:30,San Antonio,TX,Changing,5.0,Guitar Pick shaped UFO Flies Over Houses In San Antonio Subdivision,3/4/08
2/23/08 21:00,Florence,TX,Other,3.0,Clover shaped UFO with Red lights spotted near Florence TX,3/4/08
2/23/08 13:00,El Paso,TX,Fireball,0,There was a flash and it vanished...,3/4/08
2/21/08 22:15,Fort Worth,TX,Circle,1.0,We were standing at the back door smoking a cigarette when I looked up to the right in the sky there  was a  one spinning disk  I only,3/31/08
2/21/08 18:00,Corpus Christi,TX,Light,2.0,Lights in corpus christi.,3/4/08
2/17/08 02:45,Orange,TX,Oval,5.0,"A bright light that looked like a star, but didn't move like one.",3/4/08
2/15/08 15:00,Austin,TX,Circle,20.0,"Car size, metallic, round sphere seen out window by passenger of commercial jet over Austin, Texas.",3/6/15
2/13/08 21:54,Carrollton,TX,Other,0,"The object was moving pretty fast, going North East, Boomarang shape, No Lights on at all, Made NO Sound!",2/14/08
2/12/08 21:00,Weatherford,TX,Formation,5.0,"Light formations seen near Weatherford, Texas",2/14/08
2/12/08 13:30,El Paso,TX,Light,15.0,"Bright sphere, flashing light, changes in intensity and patterns.  Not consistent with weather balloon.",2/14/08
2/12/08 01:00,Wells,TX,Light,20.0,"This is a report of a UFO event in the town of Wells,Texas",12/23/13
2/10/08 11:00,Paris,TX,Cigar,0,After stepping outside for a short ciggerette break I noticed a vapor trail that I thought was much too close to the ground. Feeling th,2/14/08
2/9/08 15:00,Dallas,TX,Circle,2.0,"Yellow/orange light moving around slowly, appeared to be around 1,500' altitude",6/12/08
2/8/08 21:30,Laredo,TX,Other,1.0,"Large ""V"" shape object over Laredo,Tx. 02-08-08",2/14/08
2/8/08 20:30,Corpus Christi,TX,Circle,2.0,"Enormous circular object hovered approx two minutes off shore of Port Aransas, TX on 02/08/08.",2/14/08
2/8/08 20:20,Plano,TX,Circle,15.0,"Plano, Texas circular object with rotating flashing red lights",2/14/08
2/8/08 13:30,Dallas,TX,Cigar,3.0,cigar shape wingless aircraft seen over midday.,3/4/08
2/6/08 22:00,Encinal,TX,Sphere,15.0,Flaming sphereical object hovering and disappearing as jets neared its postion like a cat and mouse game.,2/14/08
2/4/08 22:38,Somerville County,TX,Circle,29.0,((HOAX??))  i noticed two blue round lights flying west that glowed.,3/4/08
2/4/08 20:50,Encinal,TX,Formation,20.0,"5 UFO's in semi-formation, 2 disappearing and reapearing away from initial formation.",2/14/08
2/2/08 12:30,Houston,TX,Sphere,15.0,I saw a spherical object hovering in the daytime sky that was pinkish in color.,2/14/08
2/1/08 01:30,Port Neches,TX,Cigar,5.0,"A single neon-blue, glowing, pill-shaped object, suspended in air, then shot (not dropped) downward out of sight.",11/21/10
1/31/08 23:15,Athens,TX,Other,4.0,Two mound looking shapes moving in the air above road.,2/14/08
1/30/08 20:00,Copperas Cove,TX,Unknown,3.0,I was driving home at night and saw two lighted crafts flying faster than anything normal.,2/14/08
1/29/08 19:25,Canyon,TX,Sphere,5.0,I went outside to smoke with my wife and saw a round object that was bright white. It was stationary and then started to move. It moved,2/14/08
1/29/08 18:00,Murphy,TX,Flash,2.0,A bright object barely visible due to its distance slowly streaked across the sky and then dissappeared.,2/14/08
1/28/08 00:28,Mesquite,TX,Unknown,0,"Loud FAST aircraft over Mesquite, Texas last night shortly after midnight!",2/14/08
1/24/08 23:00,Montgomery,TX,Disk,1.0,"A disklike object with two very large, bright yellow lights seen approx 2-3 minutes in Lake Conroe Forest, Montgomery, Texas. 500 L",2/14/08
1/23/08 22:30,Austin,TX,Disk,2.0,Bright Stange Lights and Dissapeared,2/14/08
1/22/08 02:30,Crowley,TX,Light,1.0,Bright green light at 2am.,2/14/08
1/20/08 23:55,Denton,TX,Chevron,2.0,"Amber colored, glowing chevron shaped object flew by overhead.",2/14/08
1/20/08 02:00,Clarksville,TX,Rectangle,20.0,Two large Rectangular oblects with multicolored lights all around and one had a large red beam that either was transferring something o,1/21/08
1/18/08 22:30,Springtown,TX,Circle,30.0,Military helicopters escort UFO off to Fort Worth Miliary Base.,3/31/08
1/18/08 22:30,Springtown,TX,Circle,30.0,NO HOAX,4/17/08
1/18/08 22:30,Springtown,TX,Circle,30.0,((HOAX??))  Military helicopters escort UFO off to Fort Worth Miliary Base.,3/31/08
1/17/08 21:15,Fulshear,TX,Other,2.0,"A very large, lighted craft sighted  in rural Texas in January, 2008 was sighted briefly and was not identifiable to the observer.",1/21/08
1/17/08 07:55,Kerens,TX,Formation,15.0,"UFO spotted at Possum Kingdom Lake,TX",2/14/08
1/15/08 06:20,Hamilton,TX,Light,20.0,"Bright hovering light seen over Hamilton, Texas, with a smaller object with flashing lights alongside it.",1/21/08
1/15/08 05:29,Shepherd,TX,Triangle,20.0,"2nd appearance ofTriangular craft moving very slowly, approx .350 ft up .will have camera ready -now on.",2/14/08
1/14/08 20:30,Alvin,TX,Cigar,2.0,"Orange flash over Alvin, Texas",1/21/08
1/14/08 17:00,Lakeway,TX,Disk,0,"UFO seen flying over a lake in Austin, Texas. White streak directly below it above lake.",1/21/08
1/14/08 00:00,Stephenville,TX,Disk,12.0,((HOAX??))  I saw the ufo it was about midnight on the farm I live on it hovered around the cows.,2/14/08
1/13/08 13:30,Gulf of Mexico,TX,Disk,5.0,Offshore UFO,1/21/08
1/13/08 11:50,Grand prairie,TX,Rectangle,30.0,black box high in the NE sky 11:50 DFW area,1/21/08
1/11/08 21:00,Houston,TX,Triangle,1.0,"Three triangular forms move quickly and in sync before disappearing, planes seemingly chasing it!",1/21/08
1/9/08 06:15,Sargent,TX,Circle,3.0,Bright planetlike object moved NW to SE until it changed direction and moved South to the horizon.,1/10/09
1/8/08 23:30,Azle,TX,Circle,1.0,Possible sighting North of Stephenville TX,1/21/08
1/8/08 22:00,Liberty Hill,TX,Unknown,1.0,Bright Orange lights appear and reappear,1/21/08
1/8/08 20:00,Baird/Putnam (on I-20),TX,Light,5.0,3 then four lights appeared in the sky then faded out seemed to be traveling in a specific direction,1/21/08
1/8/08 19:20,Liberty Hill,TX,Other,21.0,"Bright Lights over Williamson County, Tx.",1/21/08
1/8/08 19:00,Salado,TX,Formation,7.0,very immense in size. maybe related to stepheville sighting,1/21/08
1/8/08 19:00,Stephenville,TX,Oval,10.0,"Summary of Radio news coverage for Stephenville, TX sightings 1-8-08.  ((NUFORC Note:  Several reports.  Extensive news coverage.PD))",1/21/08
1/8/08 18:00,Stephenville,TX,Oval,10.0,"1 MILE LONG BY 1/2 MILE WIDE, TRAVELING AT EST 3,000 MPH, BEING CHASED BY MILITERY AIRCRAFT.",1/21/08
1/8/08 17:14,Stephenville,TX,Rectangle,3.0,"Flashing strobes, silent, flames out the back side and jets chashing it! ((NUFORC Note:  Several reports.  Extensive news coverage.PD))",1/21/08
1/8/08 14:45,San Antonio,TX,Fireball,45.0,Large fireball across the sky,1/21/08
1/7/08,Stephenville,TX,Disk,45.0,Thought you might want to know about this in case you haven't already.,1/21/08
1/6/08 22:00,Abilene,TX,Light,10.0,Two lights moving west to east,8/12/08
1/5/08 23:30,New Caney,TX,Circle,3.0,Blue Circle UFO North Sky Texas,1/21/08
1/5/08 23:10,Houston,TX,Light,1.0,"Bright, light is stationery in the sky, then rapidly falls toward horizon",1/21/08
1/4/08 23:00,Calvert,TX,Fireball,5.0,falling star or so i thought that did a u-turn& filling of weightlessness,1/21/08
1/4/08 19:00,Houston,TX,Triangle,30.0,"Family has had several encounters over years with possible explanations regarding agenda, bovine blood use, and bdellium collection.",8/12/08
1/4/08 10:00,Hemphill,TX,Rectangle,10.0,These are real.,2/14/08
1/1/08 20:30,Pottsboro,TX,Light,5.0,Brilliant  illumination at night 1-1-08 North Texas around 8:30pm,1/21/08
1/1/08 20:00,Waco,TX,Fireball,5.0,Strange ball of white light  travelling over Waco,3/4/08
12/31/07 21:38,Carrollton,TX,Sphere,2.0,3 Orange Spheres moving West to East over Carrollton TX.,2/14/08
12/31/07 21:00,Groves,TX,Other,2.0,"Slopw moving orange glowing object, then a single light and extremely fast moving",2/14/08
12/31/07 18:00,McKinney,TX,Light,5.0,"Conspicuous Lights seen in Night Sky over McKinney, Texas",1/21/08
12/29/07 18:00,Plano,TX,Sphere,10.0,A large glowing white orb of light the size of a car shot through the sky parralell to the earths surface.,3/4/08
12/28/07 19:00,Bay City,TX,Triangle,5.0,"Sightings of object in Bay City, Texas",3/4/08
12/28/07 08:05,Nacogdoches,TX,Unknown,4.0,What might this be?,8/12/08
12/27/07 07:30,Garland,TX,Disk,5.0,Dark Gray smokey shaped saucer above the highway,1/21/08
12/24/07 00:15,Brownsville,TX,Light,3.0,Nighttime headlight looking objects on the road doing a 90 degree turn in front of my truck (twice).,10/31/08
12/21/07 18:04,Houston,TX,Flash,15.0,Flashes of Greenish/Blue light over Clear Lake,3/4/08
12/20/07 18:50,Portland,TX,Light,20.0,"I saw a light coming towards the ground and shot due west and then disappear. I know others saw the same thing, they were all pointing",3/4/08
12/17/07 05:00,Corpus Christi,TX,Sphere,2.0,12/17/07 Corpus Christi Tx Orange ball light comming at me 8 to 900mph when I shinned LED light at it.,1/10/09
12/7/07 20:00,Dallas,TX,Light,20.0,"Two converging, then disappearing moving lights.",3/4/08
12/4/07 22:00,Robinson,TX,Light,1.0,Bright colored lights that stayed fixed in one location for more than an hour!  ((NUFORC Note:  Sighting of Sirius??  PD)),3/4/08
12/4/07 20:00,Valley View/Sanger (between),TX,Diamond,0,slow moving object moving over highway in between sanger and valley view tx had a green glow,3/4/08
12/4/07 08:05,Tyler,TX,Unknown,10.0,light that looked like a star moved from below the moon to above the moon in ten minutes,3/4/08
12/4/07 05:00,San Antonio,TX,Unknown,1.0,Green spec of light flys right over me,3/4/08
12/1/07 18:25,Corpus Christi,TX,Light,1.0,"12/01/07 @1825 hrs. over Corpus Christi and Ingleside Texas, bright light at medium altitude , medium speed then dissapeared high speed",3/4/08
11/28/07 09:15,Austin,TX,Oval,1.0,Two small oval objects over a neighborhood,1/21/08
11/27/07 23:00,Pearland,TX,Sphere,10.0,"We have a huge window over our front door and me and my 13 year old son were talking to my wife, looking in the directions of the huge",1/21/08
11/27/07 19:30,Lumberton,TX,Light,4.0,Moving bright light goes dim.,11/28/07
11/27/07 06:00,Rockdale,TX,Triangle,3.0,I stepped outside with my dogs at 6:07 AM and happened to look up. Overhead was a huge triangled shaped craft with blinking lights. It,11/28/07
11/26/07 21:15,Houston,TX,Disk,15.0,Bright Blue Lighted Craft flying over clear Houston night sky. It was hovering low over the neighborhood as I took my nightly walk.,11/28/07
11/26/07 19:00,Houston,TX,Other,40.0,Two connected and cloaked elongated circles,11/28/07
11/21/07 10:00,Denton,TX,Circle,1.0,Three white circle objects dissapear over 35W,11/28/07
